,Title,Published_date,Views,Likes,Comments,Month,ID
144,Lamborghini Centenario - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-01-10T12:32:33Z,1540372,25526,611,Jan,5f27NCQjcYI
145,Freightliner Cascadia - Oversize trailer - American Truck Simulator | Thrustmaster T300RS,2021-01-07T10:39:22Z,207727,5806,192,Jan,Ucf7OfQSOU0
146,Lamborghini Miura - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-01-04T07:38:25Z,503412,9333,312,Jan,UrBtLL6eUTk
147,Realistic Crawler gameplay | BeamNG.drive | Thrustmaster T300RS,2021-01-01T07:00:28Z,799871,19184,346,Jan,9MUeXjQsNPQ
148,1998 Subaru Impreza 22B STI - Forza Horizon 4 | Thrustmaster T300RS gameplay,2020-12-28T18:29:26Z,1295812,26209,885,Dec,SPwMDJIcrN0
149,47-tonne transformer delivery - MAN TGX Euro 6 - Euro Truck Simulator 2 | Thrustmaster T300RS,2020-12-20T08:30:02Z,288485,7623,274,Dec,SpThXX2hEp0
150,Apollo Intensa Emozione - Goliath Race - Forza Horizon 4 | Thrustmaster T300RS gameplay,2020-12-17T08:30:03Z,14134547,186154,2392,Dec,rgfyx17-z7k
151,Oil rig delivery - Caterpillar CT680 - SnowRunner | Thrustmaster T300RS gameplay,2020-12-14T08:30:01Z,611706,12070,220,Dec,3986iBmob70
152,800BHP Audi RS4 - Forza Horizon 4 | Thrustmaster T300RS gameplay,2020-12-11T09:30:02Z,1844554,21903,443,Dec,XiRYeXa4T5A
153,Pacific P16 - Mountain top delivery - SnowRunner | Thrustmaster T300RS gameplay,2020-12-08T06:49:35Z,316433,7627,271,Dec,WpqwV8z0K2s
154,1400+ BHP Bugatti Veyron SS - Forza Horizon 4 | Thrustmaster T300RS gameplay,2020-12-03T14:04:00Z,4195941,66525,1178,Dec,O2QocwGJT1U
155,Porsche 911 - Dirt Rally 2.0 | Thrustmaster T300RS gameplay,2020-11-30T14:08:00Z,2364216,50694,1270,Nov,u8aTXKm8QTM
156,700BHP Ford Mustang Mach 1 - Forza Horizon 4 | Thrustmaster T300RS gameplay,2020-11-26T06:32:26Z,1560523,25442,858,Nov,hYNV0tyEPKw
157,Yukon - Cabin delivery - SnowRunner | Thrustmaster T300 GT Edition,2020-11-22T04:57:31Z,1067143,18524,550,Nov,Kg6itQuxKmI
158,2004 Subaru WRX STI - Forza Horizon 4 | Logitech g29 gameplay,2020-11-18T10:33:51Z,8886243,129136,2006,Nov,32dqCOdLyck
159,Container delivery - Ford CLT 9000 - SnowRunner | Thrustmaster T300 GT Edition,2020-11-15T06:22:14Z,5536554,87768,1036,Nov,Jn9ARSpuYMA
160,Exploring Austria - Euro Truck Simulator 2 | Thrustmaster TX gameplay,2020-11-11T08:36:33Z,203364,5844,241,Nov,IBfYVDXF3Q8
161,Pagani Huayra BC - Forza Horizon 4 | Thrustmaster TX gameplay,2020-11-07T08:21:52Z,2422609,40304,770,Nov,khQjQihVUKE
162,BMW E34 M5 - Forza Horizon 4 | Thrustmaster TX gameplay,2020-11-02T07:55:59Z,1591476,25849,443,Nov,82rHQmNRlYg
163,Freightliner Argosy - American Truck Simulator | Thrustmaster TX gameplay,2020-10-30T12:32:15Z,706864,12054,347,Oct,EJ_-04KCTuw
164,Paul Walker's Nissan Skyline R34 GTR - Forza Horizon 4 | Thrustmaster TX gameplay,2020-10-27T16:56:38Z,3771743,73548,1377,Oct,O-En6IIL7jg
165,Ferrari 812 Superfast - Forza Horizon 4 | Logitech g29 gameplay,2020-10-22T08:59:17Z,3467883,60659,1306,Oct,EhVs7WMsr-U
