,Title,Published_date,Views,Likes,Comments,Month,ID
113,Best Gaming Mouse Tier List 2020,2020-12-05T20:38:45Z,1271423,36175,3871,Dec,QY7lHH521SE
114,The Next Android Smartphones,2020-12-04T19:47:55Z,882671,42340,2561,Dec,U7HxYOaFr88
115,Cyberpunk 2077 Loot Unboxing,2020-11-27T19:41:22Z,742938,40115,1973,Nov,r7svkjbsnK8
116,1440p Gaming Laptops - FINALLY!,2020-11-21T16:22:41Z,743289,32044,1694,Nov,l5DLz7Ms11g
117,The NEW Logitech G Pro X - SUPERLIGHT,2020-11-18T14:06:22Z,1210255,43436,3158,Nov,VCf6PX0PKNE
118,M1 MacBook Review + Mac Mini,2020-11-17T14:00:07Z,1871638,82016,6207,Nov,XQ6vX6nmboU
119,MacBooks with M1 Chips!,2020-11-11T23:04:18Z,1031699,51290,3780,Nov,l2qgTyTVUgI
120,My iPhone 12 Pro Max Review!,2020-11-09T14:38:16Z,826919,32599,1943,Nov,Gby4KOzzEEg
121,My iPhone 12 Mini Review!,2020-11-09T14:02:35Z,2101306,69936,2759,Nov,zHwi3Yq6tZM
122,PlayStation 5 Review - With Great Power...,2020-11-06T13:00:59Z,1246294,57652,3339,Nov,7yjea4JxBX8
123,Razer Book 13 - MacBook and XPS Competition,2020-11-05T16:06:24Z,1043236,38473,2066,Nov,qXPiKA5zgT0
124,The PS5 Controller is AMAZING!,2020-10-29T19:24:57Z,1593638,79267,5745,Oct,tIqlu4sm5OQ
125,RTX 3070 Review - Worth the $500?,2020-10-27T13:02:12Z,611842,30411,2070,Oct,Mya3ZvVRTRg
126,iPhone 12 (Pro) Review,2020-10-23T22:42:28Z,1290044,56126,3883,Oct,ybt03airuTk
127,The NEW iPad Air (2020),2020-10-21T13:00:07Z,1028853,35527,1916,Oct,0FnX1ufiMzM
128,iPhone 12 - Unboxing + Early Impressions!,2020-10-20T22:31:05Z,1020209,43322,5153,Oct,ig5t1nU-mxk
129,My OnePlus 8T Review!,2020-10-17T14:49:04Z,835200,33031,3184,Oct,MfIYLXMhUl8
130,My Google Pixel 5 Review!,2020-10-14T15:02:11Z,1156769,50620,3440,Oct,Squ0ZCwQga0
131,The NEW Apple iPhone 12,2020-10-14T00:02:47Z,1511315,52853,9352,Oct,Cp9UoJxW89U
132,The Secret Laptop Club,2020-10-09T19:02:15Z,851389,38973,2103,Oct,cFyka8Vp62Y
133,Thoughts on the PS5 Teardown,2020-10-07T20:49:50Z,989271,61435,3537,Oct,V3fSJPlAjAo
134,My thoughts on the S20 FE & Pixel 5,2020-10-04T16:03:00Z,830162,36183,5287,Oct,bp6m0L--zSE
135,The New Google Pixel 5!,2020-09-30T21:40:14Z,1743759,66143,6453,Sep,DJDBe5s59b0
136,Let’s Talk About The Apple Watch,2020-09-29T18:55:22Z,986117,49257,5109,Sep,EUJ8333SN3s
137,RTX 3090 Review - 33 Million Pixel Gaming,2020-09-24T13:00:16Z,408666,23753,1710,Sep,jgLOfZaV3Ac
138,The Pixel 5 Leaks,2020-09-22T19:13:09Z,874282,34030,4479,Sep,pjdcUqJNk5c
139,Intel Sent Their Secret Weapon,2020-09-17T13:00:13Z,964208,55566,3975,Sep,2vaVH0SJa3s
140,My Nvidia RTX 3080 Review!,2020-09-16T13:00:17Z,617798,35186,2329,Sep,HybxSfUtvgY
141,The $200 Poco X3,2020-09-10T18:03:38Z,866496,35052,3114,Sep,Luq2IdQvwWc
142,$299 Xbox Series S - Let's Talk,2020-09-08T22:20:31Z,1012824,59523,6811,Sep,-1WdsHDEdUk
143,Samsung Galaxy Z Fold 2 - It’s Ripe!,2020-09-02T15:18:14Z,856685,40279,3049,Sep,jsumNIdzAZs
144,My Cleanest Setup - RGB Free,2020-09-01T18:49:49Z,1549284,66484,4180,Sep,haMV_nkkYsA
145,The NEW ASUS ZenFone 7 Pro!,2020-08-26T07:14:23Z,1124523,42662,3255,Aug,gU3iuGqx5Wg
146,Lenovo Legion 7i Review,2020-08-25T18:21:25Z,749444,27770,1895,Aug,S0S6kni_Ff0
147,Microsoft Surface Duo - An Early Look!,2020-08-21T18:00:31Z,1363088,49342,5259,Aug,9mRxyH0RWuQ
148,Something LEGENDARY from OnePlus!,2020-08-15T15:17:27Z,863133,74653,3877,Aug,IyYgnx80qkY
149,"My Super Weird 2020 iMac ""Review""",2020-08-12T19:50:31Z,644877,54255,3887,Aug,EMFCVvy0rkE
150,Note 20 Ultra - Let’s Talk,2020-08-11T18:48:44Z,762207,38855,3488,Aug,ktoZIF3AN9E
151,My Google Pixel 4a Review!,2020-08-07T20:48:37Z,1900208,73161,5528,Aug,cwTlJYVNorI
152,The NEW Samsung Galaxy Tab S7+,2020-08-05T14:25:31Z,2409561,83507,5987,Aug,uNSyXJte4TU
153,Google Pixel 4a - $349? WHAT?!!,2020-08-02T01:01:38Z,1340904,58640,5361,Aug,oAy9EuBRCpg
154,Alienware R3 Gaming Laptop,2020-07-31T19:04:00Z,2159812,64142,3856,Jul,t7sOFoS-IRk
155,Before you Buy a OnePlus Nord…,2020-07-28T17:47:47Z,1300363,44270,3836,Jul,rHUnrPy7N6A
156,ASUS ROG Phone 3 - Let's Talk...,2020-07-22T15:59:12Z,676031,32430,3400,Jul,0QLu9gMhQNQ
157,OnePlus Nord + Buds - Value Returns!,2020-07-21T14:30:02Z,2679833,98255,5213,Jul,AKFRDiI3oEE
158,ASUS Strix G15 -  The GLOWING Gaming Laptop,2020-07-18T16:16:16Z,1807980,49825,3817,Jul,weU1pYsMnRk
159,HP Omen 15 Review - Victory!,2020-07-14T17:56:07Z,2741264,81976,5547,Jul,kkvzHjuZAb8
160,The Best Gaming Laptops from Asus,2020-07-10T19:01:13Z,1598278,47079,2603,Jul,gzaiCR-o5Hk
161,iPhone 12 - Let's Talk,2020-07-07T19:46:37Z,1436817,45689,5060,Jul,j3T_imAj6uI
162,The $670 Ryzen Gaming Laptop,2020-07-04T13:20:51Z,1242755,42013,3811,Jul,R2yNky1CM3c
163,OnePlus Nord - Something NEW,2020-07-01T15:31:17Z,1153689,44266,4950,Jul,F1uT_oT5aow
164,Apple Silicon - Let's Talk,2020-06-26T18:17:47Z,1099989,40997,3426,Jun,q2KjrPT8u8c
165,iOS 14 - Early Impressions,2020-06-24T17:32:47Z,1028129,37253,3217,Jun,YyBYHNjQgrQ
166,This Laptop Has a TWIST,2020-06-23T13:56:55Z,743661,35603,2032,Jun,PG6jxXgrOh0
167,Lenovo Legion 5 Review,2020-06-20T14:20:22Z,2426067,60904,5148,Jun,xSsd-6xjHfw
168,XPS 17 + XPS 15 Review,2020-06-17T19:49:19Z,1161674,36651,2787,Jun,5_C8oa8zkAE
169,Razer Blade Stealth 2020 - Cursed by Intel,2020-06-13T16:48:39Z,1024641,38148,3386,Jun,tagUtlYFhJQ
170,The First Mini-LED isn’t a 14” MacBook,2020-06-10T17:23:05Z,861077,31524,2406,Jun,xSP8u4iiLEg
171,2020 Razer Blade 15 Review,2020-06-05T16:33:05Z,1991323,48885,4333,Jun,DAxSM8yPs1k
172,The Best Cheap Gaming Laptop,2020-05-28T17:54:53Z,2343724,76062,5897,May,9h6AAqd4Lno
173,Buying a MacBook in 2020...,2020-05-23T16:30:42Z,1713825,64992,4131,May,ynyKcAvvQ1w
174,Surface Book 3 + Surface Headphones 2,2020-05-21T18:18:35Z,725306,33398,1747,May,MJcRy2Q6nYU
175,The Razer Glass Box PC,2020-05-16T15:16:01Z,922224,33273,1579,May,vidX3RZQXBI
176,The NEW XPS 17 and XPS 15!,2020-05-13T14:00:36Z,2218450,71593,6082,May,XyRUWM_LOPQ
177,The Cheap AMD Ryzen Laptop,2020-05-07T16:32:36Z,1347017,49952,4003,May,xDmRpcQQPUo
178,13” MacBook Pro 2020 - About That CPU…,2020-05-04T21:54:53Z,920795,34245,3370,May,-hSOuK7qBgM
179,OnePlus 8 Review - The Master Plan to OnePlus Z,2020-05-02T15:49:14Z,769505,38429,2963,May,C8sS1rRMXII
180,My iPhone SE Review,2020-04-29T19:31:06Z,1274061,52843,6524,Apr,Maz7qkLzwYw
181,ARM - The Next Apple Macbook,2020-04-25T16:43:14Z,1561307,47674,4110,Apr,HS2F8NWV4cQ
182,MSI GS66 Stealth Review,2020-04-22T16:00:57Z,1187924,30552,2177,Apr,qdqJfFkQKEI
183,iPhone SE 2020 - The Way it Should Be,2020-04-18T14:28:56Z,1233147,57015,8643,Apr,yN1FJCkwWf0
184,Aorus 15G  Review - Mechanical Keyboard,2020-04-16T19:50:19Z,681233,19804,1218,Apr,ElRn6AX9IBs
185,OnePlus 8 Pro Review - The Better S20,2020-04-14T19:01:37Z,1586788,53206,5182,Apr,lojuls2PmYs
186,OnePlus 8 Pro - Faster is Better… Right?,2020-04-09T17:31:24Z,1030312,38670,5084,Apr,JwX4gQzudYM
187,2020 Razer Blade + Zephyrus Duo,2020-04-02T17:41:46Z,1591366,42099,2966,Apr,NaSGsrHiK88
188,ASUS Zephyrus G14 Gaming Laptop Review,2020-03-30T14:14:07Z,2511048,61353,4291,Mar,qTO7959ySss
189,2020 MacBook Air vs. The Rest,2020-03-28T16:48:13Z,1671482,51241,3624,Mar,h-ronBX8pxA
